transaction_id,product_id,customer_id,transaction_date,online_transaction,offline_transaction,order_status,brand,product_line,product_class,product_size,standard_cost,address,postcode,state,country,Unnamed: 13
17038,64,2498,17-05-2022,T,F,Approved,Giant Bicycles,Standard,high,small,"$1,759.85",07623 Mandrake Trail,2093.0,NSW,Australia,
17039,99,1696,30-10-2022,T,F,Approved,Trek Bicycles,Road,low,small,"$1,531.42",367 Algoma Lane,2153.0,NSW,Australia,
17040,90,1587,14-10-2022,T,F,Approved,Norco Bicycles,Standard,low,medium,$290.41,7 Laurel Junction,2079.0,NSW,Australia,
17041,0,748,11-02-2022,T,F,Approved,OHM Cycles,Standard,high,medium,$136.73,56045 Express Avenue,2176.0,NSW,Australia,
17042,4,1485,26-12-2021,T,F,Approved,Giant Bicycles,Standard,high,medium,$677.48,29133 Canary Circle,2282.0,NSW,Australia,
17043,72,1164,30-07-2022,F,T,Approved,Norco Bicycles,Standard,medium,medium,$270.30,92867 Lukken Lane,3142.0,VIC,Australia,
17044,9,2513,25-07-2022,F,T,Approved,OHM Cycles,Road,medium,medium,$667.40,6534 New Castle Plaza,2033.0,NSW,Australia,
17045,49,1503,12-04-2022,F,T,Approved,Trek Bicycles,Road,medium,medium,$400.13,75 Hoepker Street,2232.0,NSW,Australia,
17046,10,1380,06-06-2022,F,T,Approved,WeareA2B,Touring,medium,medium,$363.25,29 Mallory Circle,3791.0,VIC,Australia,
17047,100,3093,10-05-2022,T,F,Approved,Trek Bicycles,Standard,medium,small,"$1,234.29",06 Lighthouse Bay Pass,3042.0,VIC,Australia,
17048,38,2772,18-01-2022,T,F,Approved,Solex,Standard,medium,medium,$826.51,542 Hayes Plaza,2750.0,NSW,Australia,
17049,75,2890,26-08-2022,T,F,Approved,Giant Bicycles,Touring,medium,large,$863.95,63 Bayside Center,2018.0,NSW,Australia,
17050,2,1914,24-11-2022,T,F,Approved,Solex,Standard,medium,medium,$53.62,5 Porter Road,4014.0,QLD,Australia,
17051,12,614,20-09-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$161.60,786 Rowland Court,2035.0,NSW,Australia,
17052,38,647,02-07-2022,T,F,Approved,Solex,Standard,medium,medium,$826.51,678 Old Gate Pass,3171.0,Victoria,Australia,
17053,2,2680,03-08-2022,F,T,Cancelled,Solex,Standard,medium,medium,$53.62,4658 Tennessee Street,3121.0,VIC,Australia,
17054,0,2283,30-11-2022,F,T,Approved,Trek Bicycles,Road,medium,medium,$400.13,369 Milwaukee Court,3630.0,VIC,Australia,
17055,43,1285,26-02-2022,F,T,Approved,Solex,Standard,medium,medium,$649.49,3 Blaine Road,4306.0,QLD,Australia,
17056,62,1029,29-01-2022,F,T,Approved,Solex,Standard,medium,medium,$298.72,1 Mcbride Center,2484.0,NSW,Australia,
17057,81,983,17-09-2022,T,F,Approved,Norco Bicycles,Standard,medium,small,$521.94,3638 Starling Alley,2027.0,NSW,Australia,
17058,45,1781,18-07-2022,F,T,Approved,Solex,Standard,medium,medium,$84.99,71776 Express Avenue,2749.0,NSW,Australia,
17059,96,1166,16-12-2021,F,T,Approved,WeareA2B,Road,low,small,"$1,043.77",13 Buhler Plaza,2576.0,NSW,Australia,
17060,52,3192,31-01-2022,T,F,Approved,Solex,Road,medium,large,$820.78,2 Gateway Drive,3995.0,VIC,Australia,
17061,84,2517,07-03-2022,F,T,Approved,Trek Bicycles,Road,medium,medium,$215.14,23478 Ramsey Pass,2760.0,NSW,Australia,
17062,47,1740,22-10-2022,T,F,Approved,Trek Bicycles,Road,low,small,"$1,531.42",7 Ohio Court,3796.0,VIC,Australia,
17063,21,2675,26-09-2022,F,T,Approved,Solex,Standard,medium,large,$380.74,4 Loomis Hill,2527.0,NSW,Australia,
17064,29,3048,16-08-2022,F,T,Approved,Norco Bicycles,Road,medium,medium,$407.54,80302 Stang Parkway,3677.0,VIC,Australia,
17065,49,2140,17-05-2022,F,T,Approved,Solex,Standard,medium,large,$733.58,47336 Garrison Court,4670.0,QLD,Australia,
17066,38,479,27-05-2022,F,T,Approved,Solex,Standard,medium,medium,$826.51,340 Northview Circle,2340.0,NSW,Australia,
17067,6,3382,12-06-2022,T,F,Approved,Solex,Standard,high,medium,$448.90,40 Sauthoff Circle,3129.0,VIC,Australia,
17068,57,3006,18-01-2022,T,F,Approved,WeareA2B,Touring,medium,large,$260.14,921 Reinke Road,2529.0,NSW,Australia,
17069,19,613,01-09-2022,F,T,Approved,Trek Bicycles,Mountain,low,medium,$459.71,2 Hoffman Way,2212.0,NSW,Australia,
17070,27,2689,25-04-2022,T,F,Approved,Trek Bicycles,Standard,medium,medium,$388.72,52541 Lakewood Gardens Court,3922.0,VIC,Australia,
17071,14,1241,23-03-2022,T,F,Approved,Trek Bicycles,Standard,medium,small,"$1,234.29",359 Kropf Point,2750.0,NSW,Australia,
17072,0,1637,06-05-2022,F,T,Approved,Trek Bicycles,Road,medium,medium,$215.14,60 Briar Crest Circle,2170.0,NSW,Australia,
17073,9,3176,06-12-2021,F,T,Approved,OHM Cycles,Road,medium,medium,$667.40,3 Tomscot Place,3756.0,VIC,Australia,
17074,2,249,13-07-2022,T,F,Approved,Giant Bicycles,Road,low,small,$525.33,37024 Anniversary Place,2204.0,NSW,Australia,
17075,0,2476,16-11-2022,F,T,Approved,Norco Bicycles,Standard,medium,medium,$270.30,567 Scott Park,4118.0,QLD,Australia,
17076,96,393,16-02-2022,F,T,Approved,WeareA2B,Road,low,small,"$1,043.77",7 Reinke Junction,2145.0,NSW,Australia,
17077,19,3196,03-08-2022,T,F,Approved,OHM Cycles,Road,high,large,$7.21,972 Lake View Terrace,3977.0,VIC,Australia,
17078,50,620,08-08-2022,F,T,Approved,WeareA2B,Standard,medium,small,$131.92,1 Thackeray Crossing,4114.0,QLD,Australia,
17079,46,1775,20-06-2022,T,F,Cancelled,Solex,Standard,low,medium,$74.51,5394 Dryden Terrace,3149.0,VIC,Australia,
17080,66,263,10-02-2022,T,F,Approved,Solex,Standard,medium,medium,$589.27,50 Everett Way,2064.0,NSW,Australia,
17081,48,2985,13-03-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$950.52,3 Mariners Cove Terrace,2216.0,NSW,Australia,
17082,13,3181,03-04-2022,T,F,Approved,Solex,Standard,medium,medium,$826.51,26 Randy Road,2642.0,NSW,Australia,
17083,48,1581,08-04-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$950.52,45314 Pepper Wood Junction,2251.0,NSW,Australia,
17084,69,2476,09-12-2021,T,F,Approved,Norco Bicycles,Road,medium,large,$795.10,567 Scott Park,4118.0,QLD,Australia,
17085,43,2793,21-04-2022,F,T,Approved,Solex,Standard,medium,medium,$649.49,19 Del Mar Avenue,3058.0,VIC,Australia,
17086,59,2206,02-11-2022,T,F,Approved,Solex,Standard,medium,large,$733.58,7 Novick Parkway,2160.0,NSW,Australia,
17087,82,258,01-05-2022,F,T,Approved,Giant Bicycles,Road,medium,medium,$829.65,6759 Nevada Point,2323.0,NSW,Australia,
17088,0,2098,28-02-2022,F,T,Approved,Norco Bicycles,Standard,medium,medium,$270.30,794 Kennedy Court,4740.0,QLD,Australia,
17089,41,343,20-04-2022,T,F,Approved,Solex,Road,medium,medium,$312.74,6860 Green Ridge Avenue,2126.0,NSW,Australia,
17090,19,947,27-09-2022,T,F,Approved,OHM Cycles,Road,high,large,$7.21,9 Clyde Gallagher Plaza,3021.0,VIC,Australia,
17091,68,1171,10-07-2022,F,T,Approved,OHM Cycles,Standard,medium,medium,$44.71,95 Forest Run Drive,4152.0,QLD,Australia,
17092,74,2005,22-03-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$950.52,3984 Clove Street,3192.0,VIC,Australia,
17093,45,1125,10-11-2022,F,T,Approved,Solex,Standard,medium,medium,$84.99,0182 Esker Center,2759.0,NSW,Australia,
17094,95,2924,08-03-2022,T,F,Approved,Giant Bicycles,Standard,medium,large,$528.43,90 Nobel Way,3166.0,VIC,Australia,
17095,22,664,06-09-2022,T,F,Approved,Solex,Standard,medium,medium,$431.45,3 Corscot Hill,4870.0,QLD,Australia,
17096,16,579,28-06-2022,T,F,Approved,Norco Bicycles,Standard,high,small,"$1,479.11",4559 Stoughton Lane,2097.0,NSW,Australia,
17097,0,2359,19-06-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$45.26,24 Lerdahl Street,4825.0,QLD,Australia,
17098,92,1246,06-09-2022,T,F,Approved,WeareA2B,Touring,medium,large,$260.14,65209 Merrick Avenue,4873.0,QLD,Australia,
17099,84,2622,08-07-2022,T,F,Approved,Trek Bicycles,Road,medium,medium,$215.14,0 Erie Lane,4405.0,QLD,Australia,
17100,67,483,05-11-2022,F,T,Approved,Norco Bicycles,Road,medium,medium,$376.84,76369 Ridge Oak Place,3162.0,Victoria,Australia,
17101,65,1890,09-10-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$778.69,9460 Laurel Crossing,4032.0,QLD,Australia,
17102,89,2724,05-05-2022,F,T,Approved,WeareA2B,Touring,medium,large,$57.74,3 Independence Street,4073.0,QLD,Australia,
17103,8,3204,22-10-2022,T,F,Approved,Solex,Road,medium,small,"$1,516.13",220 American Ash Road,4022.0,QLD,Australia,
17104,89,2112,08-11-2022,T,F,Approved,WeareA2B,Touring,medium,large,$57.74,624 Atwood Circle,2164.0,NSW,Australia,
17105,93,1558,27-03-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$230.09,07236 Jenifer Point,2763.0,NSW,Australia,
17106,4,3026,17-06-2022,F,T,Approved,Giant Bicycles,Standard,high,medium,$677.48,520 Parkside Lane,2164.0,NSW,Australia,
17107,45,627,23-08-2022,F,T,Approved,Trek Bicycles,Road,low,medium,$234.43,6 Springs Junction,4123.0,QLD,Australia,
17108,94,3304,02-04-2022,T,F,Approved,Giant Bicycles,Standard,medium,large,$993.66,0 Sachs Circle,4122.0,QLD,Australia,
17109,50,3094,07-02-2022,T,F,Approved,WeareA2B,Standard,medium,small,$131.92,67241 Heath Way,2151.0,NSW,Australia,
17110,35,237,16-04-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$954.82,4263 Hanson Place,2021.0,NSW,Australia,
17111,70,2379,05-08-2022,F,T,Approved,Trek Bicycles,Standard,high,medium,$297.43,5390 Park Meadow Park,2222.0,NSW,Australia,
17112,6,3476,17-07-2022,F,T,Approved,OHM Cycles,Standard,high,medium,$136.73,8863 Maywood Court,2101.0,NSW,Australia,
17113,73,577,23-08-2022,F,T,Approved,Solex,Standard,medium,medium,$333.18,8 Pawling Alley,3930.0,Victoria,Australia,
17114,81,261,28-04-2022,F,T,Approved,Norco Bicycles,Standard,medium,small,$521.94,7 Eastlawn Street,2346.0,NSW,Australia,
17115,54,913,20-04-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$13.44,2 Derek Pass,2222.0,NSW,Australia,
17116,61,3003,18-08-2022,T,F,Approved,OHM Cycles,Standard,low,medium,$56.93,78 Algoma Circle,2166.0,NSW,Australia,
17117,89,2468,24-07-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$582.48,62052 Loomis Avenue,4014.0,QLD,Australia,
17118,54,2223,31-10-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$13.44,2 Michigan Parkway,3006.0,VIC,Australia,
17119,27,1596,17-08-2022,T,F,Approved,Trek Bicycles,Standard,low,medium,$154.40,5447 Weeping Birch Place,2086.0,NSW,Australia,
17120,10,3465,21-06-2022,T,F,Approved,Solex,Standard,medium,medium,$333.18,6221 Monica Plaza,2095.0,NSW,Australia,
17121,92,313,05-11-2022,T,F,Approved,WeareA2B,Standard,medium,small,"$1,259.36",990 Kensington Park,3796.0,VIC,Australia,
17122,63,374,10-08-2022,F,T,Approved,Solex,Standard,medium,medium,$99.59,1823 Judy Center,3165.0,VIC,Australia,
17123,0,3326,18-07-2022,F,T,Approved,Solex,Road,medium,medium,$312.74,18118 Maple Wood Crossing,2763.0,NSW,Australia,
17124,89,1997,08-03-2022,F,T,Approved,WeareA2B,Touring,medium,large,$57.74,05919 Morning Parkway,2034.0,NSW,Australia,
17125,93,915,13-04-2022,F,T,Cancelled,WeareA2B,Standard,medium,medium,$230.09,69278 High Crossing Place,2795.0,NSW,Australia,
17126,12,2473,23-02-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$161.60,7 Mcguire Terrace,3754.0,VIC,Australia,
17127,3,402,29-01-2022,F,T,Approved,Trek Bicycles,Standard,medium,large,$388.92,586 Miller Parkway,2835.0,NSW,Australia,
17128,89,2637,08-03-2022,T,F,Approved,WeareA2B,Touring,medium,large,$57.74,518 Colorado Trail,2100.0,NSW,Australia,
17129,91,2038,23-07-2022,F,T,Approved,Solex,Standard,medium,medium,$75.26,8492 Autumn Leaf Center,3214.0,VIC,Australia,
17130,0,1543,17-10-2022,F,T,Approved,OHM Cycles,Standard,low,medium,$56.93,65 Southridge Alley,2745.0,NSW,Australia,
17131,95,2658,24-11-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$528.43,96 Dayton Park,2190.0,NSW,Australia,
17132,43,1893,14-06-2022,T,F,Approved,Solex,Standard,medium,medium,$649.49,319 Michigan Way,4350.0,QLD,Australia,
17133,91,741,10-04-2022,F,T,Approved,Solex,Standard,medium,medium,$75.26,0297 Merchant Avenue,4121.0,QLD,Australia,
17134,28,1823,07-06-2022,T,F,Approved,Solex,Road,medium,small,"$1,516.13",1164 Toban Road,3806.0,VIC,Australia,
17135,49,17,30-12-2021,F,T,Approved,Trek Bicycles,Road,medium,medium,$400.13,82391 Kensington Lane,3058.0,VIC,Australia,
17136,49,563,10-04-2022,T,F,Approved,Trek Bicycles,Road,medium,medium,$400.13,9161 Hoepker Street,4740.0,QLD,Australia,
17137,2,1952,18-03-2022,F,T,Approved,Solex,Standard,medium,medium,$53.62,9175 Stephen Drive,4035.0,QLD,Australia,
17138,50,2448,10-05-2022,T,F,Approved,Giant Bicycles,Standard,medium,medium,$211.37,11 Dunning Pass,2219.0,NSW,Australia,
17139,90,1196,03-04-2022,T,F,Approved,Norco Bicycles,Standard,low,medium,$290.41,894 Maple Wood Drive,2251.0,NSW,Australia,
17140,1,1922,12-01-2022,T,F,Approved,Giant Bicycles,Touring,medium,large,$863.95,51763 Carey Place,3056.0,VIC,Australia,
17141,4,2020,17-11-2022,T,F,Approved,Giant Bicycles,Standard,high,medium,$677.48,31 Scofield Trail,3020.0,VIC,Australia,
17142,51,2230,04-04-2022,T,F,Approved,OHM Cycles,Standard,high,medium,"$1,203.40",581 Granby Parkway,3025.0,VIC,Australia,
17143,80,2268,07-04-2022,F,T,Approved,OHM Cycles,Touring,low,medium,$933.84,9574 David Lane,3218.0,VIC,Australia,
17144,66,2772,25-04-2022,T,F,Approved,Giant Bicycles,Road,low,small,$525.33,542 Hayes Plaza,2750.0,NSW,Australia,
17145,29,3351,17-02-2022,F,T,Approved,Norco Bicycles,Road,medium,medium,$407.54,17 Springs Center,4214.0,QLD,Australia,
17146,10,645,11-06-2022,F,T,Approved,Solex,Standard,medium,medium,$333.18,5873 Hagan Park,3015.0,Victoria,Australia,
17147,4,2066,27-05-2022,F,T,Approved,Solex,Standard,medium,medium,$99.59,9 Logan Court,2570.0,NSW,Australia,
17148,66,2972,04-11-2022,F,T,Approved,Solex,Standard,medium,medium,$589.27,2126 Debra Point,2127.0,NSW,Australia,
17149,59,1971,08-01-2022,F,T,Approved,Solex,Standard,medium,large,$733.58,38 Havey Place,3049.0,VIC,Australia,
17150,0,1091,06-04-2022,T,F,Approved,,,,,,0 Fremont Court,3023.0,VIC,Australia,
17151,0,2584,25-05-2022,F,T,Approved,Norco Bicycles,Standard,low,medium,$290.41,592 Oak Valley Center,2534.0,NSW,Australia,
17152,1,3353,30-11-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$954.82,9229 Division Park,2205.0,NSW,Australia,
17153,39,740,14-08-2022,T,F,Approved,Giant Bicycles,Standard,medium,large,$582.48,12 6th Hill,4810.0,QLD,Australia,
17154,86,1198,13-03-2022,F,T,Approved,Norco Bicycles,Road,high,large,$464.72,81167 Division Hill,2873.0,NSW,Australia,
17155,54,760,29-10-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$13.44,6330 Monica Way,2540.0,NSW,Australia,
17156,36,1461,17-04-2022,F,T,Approved,Solex,Standard,low,medium,$507.58,3 Independence Hill,2560.0,NSW,Australia,
17157,17,1870,09-04-2022,F,T,Approved,Solex,Standard,high,medium,$614.80,248 Bartillon Plaza,4059.0,QLD,Australia,
17158,27,3339,07-03-2022,T,F,Approved,Trek Bicycles,Standard,medium,medium,$388.72,38 Jackson Lane,3610.0,VIC,Australia,
17159,73,3215,25-10-2022,T,F,Approved,Solex,Standard,medium,medium,$333.18,743 Karstens Point,2122.0,NSW,Australia,
17160,78,2183,10-03-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$709.48,8142 Tomscot Drive,4132.0,QLD,Australia,
17161,0,2228,13-05-2022,F,T,Approved,OHM Cycles,Standard,low,medium,$56.93,81 Lien Drive,3216.0,VIC,Australia,
17162,56,43,07-02-2022,T,F,Approved,OHM Cycles,Standard,medium,medium,$137.90,60 Eagan Circle,4018.0,QLD,Australia,
17163,13,1194,01-06-2022,F,T,Approved,Solex,Standard,medium,medium,$589.27,261 Farmco Drive,4118.0,QLD,Australia,
17164,27,298,15-11-2022,F,T,Approved,Trek Bicycles,Standard,low,medium,$154.40,83 Brickson Park Drive,3029.0,VIC,Australia,
17165,1,3152,05-04-2022,F,T,Approved,Giant Bicycles,Touring,medium,large,$863.95,0250 Onsgard Center,4034.0,QLD,Australia,
17166,44,692,17-03-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$108.76,5 Maple Parkway,2160.0,NSW,Australia,
17167,4,1505,16-01-2022,F,T,Approved,Giant Bicycles,Standard,high,medium,$677.48,30 Bay Hill,2229.0,NSW,Australia,
17168,3,655,09-04-2022,F,T,Approved,Trek Bicycles,Standard,medium,large,$388.92,2884 Welch Lane,3807.0,Victoria,Australia,
17169,0,2384,08-04-2022,T,F,Approved,Giant Bicycles,Standard,medium,large,$528.43,080 Pond Alley,2065.0,NSW,Australia,
17170,70,3453,19-10-2022,F,T,Approved,Trek Bicycles,Standard,high,medium,$297.43,12 Kings Hill,4272.0,QLD,Australia,
17171,82,3401,15-09-2022,F,T,Approved,Norco Bicycles,Standard,high,medium,$689.18,6851 Orin Parkway,2142.0,NSW,Australia,
17172,67,313,13-12-2021,F,T,Approved,Norco Bicycles,Road,medium,medium,$376.84,990 Kensington Park,3796.0,VIC,Australia,
17173,23,1659,05-10-2022,T,F,Approved,Norco Bicycles,Standard,medium,medium,$381.10,82598 Arkansas Hill,2088.0,NSW,Australia,
17174,38,118,28-03-2022,T,F,Approved,Trek Bicycles,Standard,medium,large,$388.92,432 Longview Circle,3192.0,VIC,Australia,
17175,94,2633,15-12-2021,T,F,Approved,Giant Bicycles,Standard,medium,large,$993.66,1945 Loomis Alley,2871.0,NSW,Australia,
17176,0,2286,11-11-2022,T,F,Approved,Giant Bicycles,Standard,medium,medium,$173.18,67 Elka Court,3630.0,VIC,Australia,
17177,43,1436,09-08-2022,T,F,Approved,Solex,Standard,medium,medium,$649.49,14155 Evergreen Way,2756.0,NSW,Australia,
17178,75,3405,20-03-2022,T,F,Approved,Giant Bicycles,Touring,medium,large,$863.95,80269 Southridge Park,4014.0,QLD,Australia,
17179,28,1068,22-06-2022,T,F,Approved,Norco Bicycles,Standard,medium,small,"$1,082.36",4297 Emmet Lane,2170.0,NSW,Australia,
17180,79,1208,26-06-2022,T,F,Approved,Norco Bicycles,Standard,medium,medium,$818.01,61 Kim Avenue,2079.0,NSW,Australia,
17181,15,3081,02-08-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$13.44,53 Dunning Lane,3024.0,VIC,Australia,
17182,26,3169,30-12-2021,T,F,Approved,WeareA2B,Standard,medium,medium,$762.63,398 Butternut Place,3027.0,VIC,Australia,
17183,9,1781,28-05-2022,T,F,Approved,OHM Cycles,Road,medium,medium,$667.40,71776 Express Avenue,2749.0,NSW,Australia,
17184,77,1813,05-08-2022,F,T,Approved,Norco Bicycles,Road,medium,large,$795.10,156 Lakeland Way,4035.0,QLD,Australia,
17185,62,3304,28-08-2022,T,F,Approved,Solex,Standard,medium,medium,$298.72,0 Sachs Circle,4122.0,QLD,Australia,
17186,85,2010,04-10-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$400.91,7135 Ruskin Avenue,2563.0,NSW,Australia,
17187,73,1866,06-05-2022,T,F,Approved,Solex,Standard,medium,medium,$333.18,007 Canary Circle,2047.0,NSW,Australia,
17188,21,3420,22-04-2022,F,T,Approved,Solex,Standard,medium,large,$380.74,00283 Loftsgordon Center,4118.0,QLD,Australia,
17189,88,830,03-08-2022,T,F,Approved,Norco Bicycles,Standard,medium,medium,$381.10,43 Esker Pass,2228.0,NSW,Australia,
17190,0,2522,30-06-2022,F,T,Approved,OHM Cycles,Standard,medium,medium,$137.90,9 Trailsway Court,2262.0,NSW,Australia,
17191,6,101,22-12-2021,F,T,Approved,Solex,Standard,high,medium,$448.90,9554 Artisan Pass,2150.0,New South Wales,Australia,
17192,82,996,09-03-2022,T,F,Approved,Norco Bicycles,Standard,high,medium,$689.18,8298 Texas Alley,2194.0,NSW,Australia,
17193,97,2423,01-11-2022,F,T,Approved,Solex,Standard,medium,large,$151.96,7585 Rutledge Trail,3161.0,VIC,Australia,
17194,24,2924,20-10-2022,T,F,Approved,Solex,Road,medium,large,$820.78,90 Nobel Way,3166.0,VIC,Australia,
17195,96,1898,15-02-2022,F,T,Approved,WeareA2B,Road,low,small,"$1,043.77",6244 Forest Point,4103.0,QLD,Australia,
17196,19,1340,13-02-2022,F,T,Approved,Trek Bicycles,Mountain,low,medium,$459.71,5061 Cottonwood Trail,3765.0,VIC,Australia,
17197,88,771,15-04-2022,F,T,Approved,Norco Bicycles,Standard,medium,medium,$381.10,64 Milwaukee Pass,4350.0,QLD,Australia,
17198,99,1258,17-04-2022,F,T,Approved,OHM Cycles,Standard,medium,medium,$770.89,71 Sundown Circle,4720.0,QLD,Australia,
17199,45,8,11-08-2022,F,T,Approved,Solex,Standard,medium,medium,$84.99,49 Londonderry Lane,2650.0,New South Wales,Australia,
17200,89,3303,08-08-2022,T,F,Approved,WeareA2B,Touring,medium,large,$57.74,5 Larry Terrace,3130.0,VIC,Australia,
17201,61,174,02-06-2022,T,F,Approved,OHM Cycles,Standard,low,medium,$56.93,6898 Redwing Park,2148.0,NSW,Australia,
17202,34,491,06-09-2022,F,T,Approved,Norco Bicycles,Road,high,large,$464.72,31 Twin Pines Trail,3775.0,Victoria,Australia,
17203,94,355,17-05-2022,T,F,Approved,Giant Bicycles,Standard,medium,large,$993.66,7447 Nevada Park,2193.0,NSW,Australia,
17204,71,1067,12-05-2022,T,F,Approved,Solex,Standard,high,large,"$1,105.75",4044 Tennessee Parkway,2315.0,NSW,Australia,
17205,46,121,14-02-2022,F,T,Approved,Solex,Standard,low,medium,$74.51,53 Talisman Trail,2097.0,New South Wales,Australia,
17206,86,2989,22-02-2022,F,T,Approved,Norco Bicycles,Road,high,large,$464.72,60 Fulton Trail,2234.0,NSW,Australia,
17207,36,203,27-01-2022,T,F,Approved,Solex,Standard,low,medium,$507.58,2 Gina Junction,2085.0,NSW,Australia,
17208,28,3164,23-09-2022,F,T,Approved,Norco Bicycles,Standard,medium,small,"$1,082.36",09 Mitchell Terrace,2166.0,NSW,Australia,
17209,3,200,06-06-2022,F,T,Approved,Trek Bicycles,Standard,medium,large,$388.92,7 Havey Point,4005.0,QLD,Australia,
17210,68,1890,16-01-2022,T,F,Approved,OHM Cycles,Standard,medium,medium,$44.71,9460 Laurel Crossing,4032.0,QLD,Australia,
17211,11,553,23-08-2022,F,T,Approved,Giant Bicycles,Standard,high,medium,$764.96,532 Bartillon Circle,2166.0,NSW,Australia,
17212,49,2298,15-11-2022,T,F,Approved,Trek Bicycles,Road,medium,medium,$400.13,974 Fisk Alley,3977.0,VIC,Australia,
17213,13,2701,14-07-2022,T,F,Approved,Solex,Standard,medium,medium,$589.27,41 Westport Center,3280.0,VIC,Australia,
17214,2,2681,28-08-2022,F,T,Approved,Solex,Standard,medium,medium,$53.62,53485 Sycamore Junction,3192.0,VIC,Australia,
17215,4,1421,15-04-2022,T,F,Approved,Giant Bicycles,Standard,high,medium,$677.48,2 Alpine Circle,2765.0,NSW,Australia,
17216,98,465,07-11-2022,T,F,Approved,Trek Bicycles,Standard,high,medium,$215.03,3469 Service Road,2770.0,NSW,Australia,
17217,40,2614,13-07-2022,T,F,Approved,Trek Bicycles,Road,medium,large,$598.76,93124 Monterey Plaza,3000.0,VIC,Australia,
17218,23,2207,17-10-2022,T,F,Approved,Norco Bicycles,Mountain,low,small,$612.88,02 Del Mar Center,4121.0,QLD,Australia,
17219,0,3451,21-05-2022,T,F,Approved,Trek Bicycles,Road,medium,medium,$215.14,4233 Service Avenue,2340.0,NSW,Australia,
17220,12,491,23-10-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$161.60,31 Twin Pines Trail,3775.0,Victoria,Australia,
17221,0,1727,07-05-2022,F,T,Approved,Trek Bicycles,Standard,high,medium,$215.03,5 Fisk Way,2230.0,NSW,Australia,
17222,7,3315,22-05-2022,T,F,Approved,Trek Bicycles,Road,low,medium,$234.43,6 North Court,3862.0,VIC,Australia,
17223,39,974,07-09-2022,T,F,Approved,Giant Bicycles,Standard,medium,large,$582.48,1472 Meadow Vale Lane,4034.0,QLD,Australia,
17224,42,1272,26-02-2022,T,F,Approved,OHM Cycles,Road,medium,small,"$1,610.90",26 Portage Junction,4503.0,QLD,Australia,
17225,67,2668,27-03-2022,T,F,Approved,Norco Bicycles,Road,medium,medium,$376.84,920 Manley Crossing,4226.0,QLD,Australia,
17226,0,451,25-10-2022,F,T,Approved,Solex,Standard,medium,large,$151.96,8385 Lien Drive,3192.0,Victoria,Australia,
17227,8,1851,15-02-2022,T,F,Approved,Solex,Road,medium,small,"$1,516.13",8872 Bunker Hill Crossing,2196.0,NSW,Australia,
17228,30,1191,01-10-2022,T,F,Approved,Solex,Standard,high,medium,$448.90,135 Crest Line Drive,2044.0,NSW,Australia,
17229,14,3471,04-08-2022,F,T,Approved,Solex,Standard,high,large,"$1,105.75",6814 Haas Place,2230.0,NSW,Australia,
17230,45,1878,13-08-2022,T,F,Approved,Solex,Standard,medium,medium,$84.99,4 Bartelt Hill,4510.0,QLD,Australia,
17231,56,497,24-08-2022,T,F,Approved,OHM Cycles,Standard,medium,medium,$137.90,6390 Truax Park,3012.0,Victoria,Australia,
17232,81,1416,20-02-2022,F,T,Approved,Solex,Standard,medium,medium,$649.49,21 West Avenue,2155.0,NSW,Australia,
17233,94,390,10-02-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$993.66,740 Calypso Drive,2100.0,NSW,Australia,
17234,46,187,10-07-2022,F,T,Approved,Solex,Standard,low,medium,$74.51,0274 Oneill Alley,2088.0,NSW,Australia,
17235,67,2181,07-10-2022,T,F,Approved,Norco Bicycles,Road,medium,medium,$376.84,9582 Fremont Center,2032.0,NSW,Australia,
17236,0,1026,16-11-2022,T,F,Approved,,,,,,66 Hudson Crossing,2153.0,NSW,Australia,
17237,40,2691,04-05-2022,T,F,Approved,OHM Cycles,Standard,high,medium,$874.90,7 Springview Lane,2256.0,NSW,Australia,
17238,22,3003,21-07-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$45.26,78 Algoma Circle,2166.0,NSW,Australia,
17239,39,1649,05-09-2022,T,F,Approved,Giant Bicycles,Standard,medium,large,$582.48,06 Hudson Parkway,2250.0,NSW,Australia,
